,review_id,compound_unclean
1310,R3BHX8W8UL1U6I,-0.891
1311,R3VSQLV3OCMIL9,0.9532
1312,R2FENI4Z4G2941,0.7964
1313,R2V7C3ABUZO3PV,0.624
1314,R3KI5UUNQPN8KT,0.2263
1315,R3C1NHTNVGTACH,0.6908
1316,R2KQAPISRV984G,0.9524
1317,R1DMA5S5JULBVD,0.708
1318,R11GVNJD2MS4FF,-0.4588
1319,R2RCH8XDFOH0VN,0.9489
1320,REKJYIXNFCUML,-0.8805
1321,R2GMLIROXE3WZU,-0.729
1322,R12VHG0778DMSO,0.8133
1323,RGJX3P014D186,0.8711
1324,R2CBWI7SLDHOO6,-0.3026
1325,R27AQQ8O2JCTBB,0.8121
1326,R1KAMZT6RMV4CY,-0.2924
1327,R1X02ST4COC86D,-0.7713
1328,RUFCTBKSIA9YD,0.5984
1329,R20RQ36UI9SOR9,-0.7887
1330,RPNVFBHCOTMDZ,-0.8449
1331,R8BCLWHC4IZ0E,0.7184
1332,R8ZI7DSDATI00,0.9106
1333,R68EZDL5YE4WU,-0.9603
1334,R15JI1MSZ3YJ3U,0.0
1335,RXB09OW6ZUMHL,-0.4215
1336,RBYJW1UTX38K6,0.9493
1337,RL51NMYVV5X2D,0.8218
1338,RJIWMS41AMX58,0.2401
1339,R2AMIRBZTQE2SC,0.0
1340,R1G9AQRSLDNOOP,-0.9664
1341,R9QF077E38CKD,0.903
1342,R2U8N81M80OPIB,0.9818
1343,R283HO77DKT9F1,0.7893
1344,R34AXPEDF7UR6P,0.9822
1345,R3U4M2Y7XCN888,0.7096
1346,R32CHJUYLUZZKV,-0.8419
1347,R2YWU47I6SMF15,0.8698
1348,RSLACSS98V7UK,0.9537
1349,R325UFS9X6TMGC,0.7779
1350,R1CEPCU6RUY59T,0.8519
1351,R21MU2OQEORI07,0.4588
1352,R113EINO6TIQ3,-0.25
1353,RIL62U94Q2PZ0,0.893
1354,R2HDF0S73BNQF4,0.5574
1355,R1SQE7FSD1CENT,0.2944
1356,R2HX9DCCUWUM1C,-0.319
1357,R3H72XMEJW59P8,-0.7538
1358,R2HIFM8W0IPSZ,-0.4404
1359,R3TZ3J1Z3SR6FC,0.6369
1360,R3ALZ0B0M9AOK5,0.8703
1361,R16B9696VPW8FU,0.8553
1362,R36E1CQN5LKPP3,0.0433
1363,R24MYKY0TSYHR9,-0.9782
1364,RXYC0IR1CCUV6,-0.9225
1365,R2IEPLL5EWYTUE,-0.3516
1366,R23BXXZ8AUWJFZ,0.8439
1367,R3NC0MI55ILDUG,-0.0675
1368,R5XALZITEJ93Q,0.7876
1369,R3P9F9Y1TYHBX2,0.5913
1370,R3GZNUI4TG3JA6,0.8586
1371,R1UVK1R7SOTDOL,0.7248
1372,R1K7Z7LUEYYUR0,-0.7498
1373,RAVP18KG2JCL8,-0.8416
1374,R2GQ6O8D8LNRYT,0.9359
1375,RBX4XMBSY964S,0.9432
1376,R2RDYQE26D7F0I,-0.5574
1377,RW8G3PXZVE63J,0.3182
1378,R22UOR74LPMBY,0.8616
1379,R19NVDYA4RJTR5,0.6035
1380,R2JIKN2Q84OGFG,-0.8492
1381,R1W5JYMZ6TIIJM,-0.7003
1382,R76STN0LUDKMH,0.8519
1383,RSU114FJCMLYT,-0.743
1384,R3RRRSYRHZXPRY,0.944
1385,R1IXI53QMLLDTN,-0.702
1386,RDJRY4TTASP4M,0.128
1387,R726QI0KT1Z43,0.128
1388,RVMBNTPQKWE9K,0.128
1389,R2GMK5M08AIKJQ,0.128
1390,R1LLSY2ZA88II6,0.9419
1391,R2A6O9GO0YYIKM,0.3182
1392,R2NPORX6YHZFT7,0.9184
1393,R14BYS1NUFRGLR,0.7321
1394,R1B8IQ3L0OTYC3,-0.7158
1395,R2PHE7AQT59CMO,0.923
1396,R3ON4VTUNLWGMH,0.908
1397,RUYH7XJCMLJ0W,0.8591
1398,RIPOD1BBKOD2V,0.9768
1399,R3SNQEQE5UA5SH,-0.8326
1400,R2VIW68E4UY1P4,0.701
1401,R2HKXN33E8UNK6,-0.2917
1402,R3IPAG8OSIXV3G,-0.9911
1403,R353KZC7PX7IAO,0.8807
1404,R2ZUTLNNXFQ8C,-0.9648
1405,R396U9YEA9H6JR,0.9592
1406,RVF6011P8F0S5,0.9659
1407,R2JT2S08RLJYJT,-0.5106
1408,R1LW6KD94VAY5Q,0.3291
1409,R3LZOVXFNRZQOE,0.714
1410,R25WD5Q1Z0R5DD,0.5106
1411,R33CS9Z0N76OB8,-0.6002
1412,R35VP4IV5DBPXN,-0.9286
1413,R2LM8M6TMQAHDK,-0.3204
1414,R26UQK5NZ7QJA9,0.9418
1415,R3OTSS1QZ9J5FE,0.9619
1416,R3E4PBDQSB0PT,0.8289
1417,R35P21ZFQGHKUK,-0.6059
1418,RO922L76C2T5O,-0.1189
1419,R1G2MVCWGM2F8W,0.623
1420,R2KLFHCY7DEHB,-0.94
1421,R3EGCQFK8ZMSVN,0.9381
1422,R37XL57URTMPRR,0.1531
1423,R3NM5YLRYM5AWY,-0.3071
1424,R3DTAGSZ8HL6XM,0.743
1425,R2UVLME8DQETYL,0.9402
1426,RLDIAJ1VL92QH,0.0
1427,R1X8T78FKU091T,0.9741
1428,R2OSDOMCSBWED5,0.8338
1429,RKJSVE44CFEKW,0.9186
1430,RSAKEBDJ2ZGCY,-0.2975
1431,RQQGPJS9TAZSY,-0.9007
1432,R1JAWIUKRXTCPD,-0.3818
1433,R3KI2OOWI12U3U,0.7482
1434,R2RA7I4SWGEZL4,0.965
1435,RPU3C1ZQ5D8LF,0.9864
1436,R2R629Q70Q6ARN,-0.9184
1437,R2285O38DIUTR9,0.9935
1438,R28EE1FY9H5VEG,-0.6597
1439,R2RQBI0P8JM9UP,-0.4446
1440,R2EA64YUQFUC5H,-0.9468
1441,R3IQIT4OFB3CDS,-0.9131
1442,RXP3WWR0484EU,-0.8639
1443,R3DNW0HZBD6E2X,0.8196
1444,R1AZ84P7R146LZ,-0.608
1445,R9FHPJ11Q7A5,0.8955
1446,R1FC7G92X5YT1H,0.5691
1447,R2YNIJ3YRVHJ8N,0.6114
1448,R3GPPNWEMQTJ4J,0.5782
1449,R1SY8TEYLGYE64,-0.6124
1450,R2M1PH2TV3VFL5,-0.9307
1451,R19SEO470PK7MH,0.8765
1452,RLBJA32PHKDVL,0.6369
1453,R3FW8MFCX0XXTP,0.7968
1454,R3EZAYO1346CK5,-0.7912
1455,R1QEJEZL48X2BH,0.0
1456,R1U4UEV73CGXII,0.9899
1457,R4G1YB37B5M72,-0.4019
1458,R33FPFG5UCIT2S,0.0
1459,R1YFKON3QU98V2,0.9707
1460,RJMI2WTM9VAK1,-0.0129
1461,R1V36F3Z4VLXMC,0.2263
1462,R3PKECQZN7ZVUH,0.8853
1463,R3OQWJN4KBBSK2,-0.6542
1464,R2O5E0PX802ZPI,-0.797
1465,R2J1VC9LSS73U,0.25
1466,R1O9WK54KBAWEM,-0.8629
1467,R3JZE9CG32BIMC,0.9752
1468,R16BWKZ270DEA6,0.8397
1469,RSOWYDZ4AXDHX,0.6359
1470,RVZJ8UQV6KZEZ,0.8107
1471,R8LXYBDI2IM2S,0.9595
1472,R2DB7ZMTQNX1F9,-0.7003
1473,R2K6BLHZFCD2U8,0.5574
1474,RDV1CS5QSMZGY,0.5106
1475,R3JT1Q06HSNG6O,0.9789
1476,R2NFYOLO6IDY4H,-0.0516
1477,R37RMUXZRALWPX,0.9679
1478,R1TCIRB69JDSSB,0.9775
1479,R2CIH9SWU903L9,-0.8344
1480,RW6KWOQG3UODI,-0.8043
1481,R1Y9OXA2S9XMF0,0.1778
1482,R1SM4CAB2LLXGF,0.9508
1483,RK7AD3TY2U6CO,0.1618
1484,RFMHOXF78KEBN,0.8904
1485,RAK1CJC39CZP7,0.9844
1486,R192SRIUNNV8UF,0.9601
1487,RDC0R6VUGN6X3,0.4765
1488,RDAU808VOPYNG,-0.34
1489,R1OYE6P73MSWC4,0.7437
1490,R3BOJIAC838HPU,0.5808
1491,R1LN54OY5DXOUF,0.5983
1492,RBRQSRDAU9FB0,0.9953
1493,R20EH1OW11MTS7,0.931
1494,RKFZ7XR5SBVN2,-0.9289
1495,R1VYQHPI4EGEL,-0.1531
1496,R9S6HGRRCO1QK,0.1316
1497,R19FVA0ES439CA,-0.9118
1498,R19HDFJK4MACV5,-0.9432
1499,R2RLW4VXXYQAMQ,-0.8358
1500,R2NRI88ZCWEPY7,-0.2695
1501,RVU9F2FUECJUX,0.1506
1502,R1HFOUSMG6HYC5,0.9596
1503,R19BTPP6X8JKEZ,0.9494
1504,R10OTDHDIOE3EY,-0.8667
1505,R35RHWZRMTJF0S,0.8979
1506,RS6KTP8VEPDY8,0.7953
1507,RTLTBVA0PXIVH,-0.8079
1508,R1XZV2KY3RJDT4,0.9714
1509,R1JXI2M0IJER4D,-0.8658
1510,R1UST0H9LWH9HJ,0.3695
1511,R1WU5HNB2V5APZ,0.8553
1512,RKFLH7IEMM6XA,-0.978
1513,R1W8QP53FXH3PP,0.9714
1514,R2UDAJRAPOD4F0,0.3333
1515,R2P1ZW5FNLW7VA,0.6734
1516,R1VF8GNGJWYO4P,0.6952
1517,RWQ45I8N7CFTX,0.9571
1518,R3CXVR9DUBRVVT,0.3724
1519,R3SJB3YH4OKDNR,-0.9474
1520,R1TJS3S4PNHTQ2,-0.6705
1521,R3DKKKQBK23J5S,-0.794
1522,R2TBVT37RO3NTE,0.984
1523,R2VXOQOAHZUJTW,0.6319
1524,R19R3YDTIPG02C,0.9626
1525,R24R0FWN1A87UI,0.8402
1526,R12ELOSEBLNEXI,0.9546
1527,RZTRUNZCK3H5J,-0.1815
1528,R3AZTVPFSG14YO,0.3284
1529,R13PJOBGR8VBNK,0.1903
1530,R2JORQ97Z1ZHVE,0.9768
1531,R2HWGET42R8CIR,0.4404
1532,R1058IT10ZEUI7,0.9391
1533,RP7Q37N2HNLLS,0.9323
1534,R3F1RGKOV9GYKU,0.3887
1535,R1R5ENPPPA2LY6,0.8215
1536,R13B85G4EK2M2R,-0.9066
1537,R3AHNWQ13QFY05,-0.128
1538,R3TYV6AEFUR1K4,-0.802
1539,R1N5VGKWUUE8EV,-0.9238
1540,R2E8QHDJMO7M4D,0.9861
1541,R36UR1NAXJSH75,0.8689
1542,R12NHUWZCDVFOA,0.8687
1543,R3RLRTHQ72A5MF,0.0
1544,R2ATUY5ENGIJ7T,-0.8516
1545,R27QGA4N5NAET4,0.9257
1546,R13HBNT19E7PMK,0.6369
1547,R140KMBL05ZLA,0.8278
1548,R1REOU1IZ0G4E4,0.9942
1549,R1TWC6NTCMMMQZ,0.9858
1550,R1UI619E0LS274,0.9776
1551,R2WXEFZ3C0R8WA,-0.9509
1552,R308SA6LV3ETLH,0.8596
1553,R8YS6R7WNEVUL,0.9161
1554,R2FO7S7G64O8MV,-0.8886
1555,R3PTRZEX6GESP5,0.7717
1556,RAL4CUMJZ6ZFE,0.8402
1557,R2LROI2RPCXU4D,0.775
1558,R10R74VVFR2Z4U,-0.857
1559,R1ITSL5MMYXCMC,0.9362
1560,R1UPYF2WD97SNT,-0.4939
1561,R1ISQFXX70Y0OH,-0.9021
1562,RDZCZ2A55NN9X,0.958
1563,RD0LGZRQIRP0D,0.0754
1564,R2V5OQY4NUMHCV,0.9932
1565,R1WGDOYU8BDGBO,0.9517
1566,R1CUMATEO693VR,-0.5106
1567,R2J0WQKJF4L5OG,0.6705
1568,R24CRKA4F2HHPN,0.1635
1569,R3TSAPM4UO3XJC,-0.9433
1570,RTRK6B993JSW2,-0.0772
1571,R2LC3SD0GB69EE,0.9552
1572,R3MNGIUJOB6V8G,0.9965
1573,R11A33DO5BF1EZ,0.9813
1574,R1ZLJQPY302M8V,0.507
1575,R1BWH4QC48OY6T,0.8942
1576,R32375P4DJ9UH1,-0.5529
1577,R2JINGZ0AIW1YB,0.8016
1578,R2WIEATIDIXM84,0.3716
1579,R1I7HO0TQIH3PY,0.6808
1580,R1S47OHL97962Q,0.8613
1581,R3G4I6XOKJIVD1,0.9459
1582,R2S6AJFF8SQX1Q,0.9677
1583,RXDAJSUPK7N1C,0.8911
1584,RBRPCT3DBB2QP,0.9868
1585,R1J41VDEXPL2AE,-0.4215
1586,R2H858WR4FEOST,-0.5707
1587,R1VPM7LJTAM6C7,0.9925
1588,R1F700D23CBTCT,0.9724
1589,R1X53E4WYB0D8O,0.765
1590,R2K0Q1TFM0H2AP,0.886
1591,R2HOLVPM9L6UAW,-0.5267
1592,R124A9RCE0C1EI,0.9854
1593,R19SLY8AEJ49RX,0.9818
1594,R1DKTZQ1KA9IFB,0.7626
1595,R2FSVAV7HIG3MD,0.25
1596,R2CABGE0AOSYQ8,-0.7942
1597,R2G0YW6GJNU4CM,0.8689
1598,R2OXHMMI830KJ3,0.6509
1599,RY9INWIK8MAL3,-0.7992
1600,RXOAWGI9Z98QY,0.6869
1601,RVNWLGVDWE20J,0.9458
1602,R3D7L40T8FAR3R,0.483
