,review_id,compound_unclean
6184,R1KWFR135JJWQS,0.9136
6185,R3UWDXVZIPRDZN,0.8047
6186,R2ZPW89M8BQ92B,0.4201
6187,R3ZN5NWEB3OMX,-0.1531
6188,R3MPAAS0OL93Z1,0.888
6189,R1O9DNLTVUVSUK,-0.1856
6190,R2QRHLHZRQ9C1E,0.8639
6191,R2C1X7MFGO0TKP,-0.0516
6192,REWIPC4116SDM,0.8602
6193,R1NGHWTYF8CVVF,0.9056
6194,R21SD5D6YG31NN,0.4864
6195,RP93D6C8C8A3,0.4754
6196,R20S1BJ82US9RN,0.9351
6197,RJNSYJEILESUE,0.7964
6198,RS2PLBS36ILKJ,0.0
6199,RMGLR5WRZAFZ1,0.7215
6200,R23AV0ZUDVO9RW,0.6579
6201,R25OM82927FSMV,-0.8713
6202,R3DXD19MJA7UA8,0.6369
6203,RZE6BA5LFD4ZP,0.7684
6204,RQNYM1YTATUQF,0.936
6205,R1X0D5OJDA6R1L,0.7506
6206,R3VEO6HC10EV9G,0.9404
6207,R20UXPE3CQXPCE,0.9451
6208,R2WHAVYGC70FNF,-0.0516
6209,R15MWOQ8KV1G5X,0.8957
6210,RDX7KID85HWQV,0.0
6211,RSZ3TZPEYG5SE,-0.2247
6212,R3U555V2C6I2PM,0.85
6213,R1HSU6UQ18VO9W,-0.3895
6214,R1VTQCQL0KK24,0.8286
6215,R2UJA2X9MNO8OS,0.9438
6216,R3MNCJNNZK4JW5,0.5147
6217,R1LLKB034INO00,0.8898
6218,R2B6FU2MQ2AHLO,0.7003
6219,R312CLKFQP2UF4,0.2235
6220,R1GCHVXEI0DDGQ,0.4404
6221,R3B1E5030L048R,0.75
6222,R16TCLLAIARO6E,-0.2465
6223,R2PKMOII7PMAB2,0.9641
6224,R3JDO2D7C7TNTZ,0.967
6225,R2IT8XZT12UCS2,0.4927
6226,R3DM6ZYZ8P9LSO,0.9724
6227,R3U102H06Q0CMJ,-0.7675
6228,R2RPPA21EF8541,0.7086
6229,RRN0AO6KVTD0B,0.5994
6230,R3M64KKYYNKVO2,0.3687
6231,RWKS2H5OQTT0W,0.0498
6232,R18HKCC4AQOO3M,-0.4588
6233,RWCPV7KABPH7G,0.8568
6234,R1N657CTMD8MJI,0.9042
6235,RXOJU4BB8GGAR,0.9391
6236,R3MWKF55M0C7S2,-0.75
6237,RXH5MEVOYWEBP,0.9497
6238,R38W8VT0LOKECT,0.8481
6239,R5ABJMWIJXH2Q,-0.4023
6240,R3J2EXHPJUAZGE,0.598
6241,R970HWY2YK19H,0.7783
6242,RUYD3H823OEOI,0.8934
6243,R1GQL3H1A2VOE7,0.3635
6244,R3V2K4RDO6UPBC,0.743
6245,R2U3KSO6GP5KSQ,0.0
6246,R1PDRYIL4BK13Y,0.6597
6247,ROZYP22NHN258,0.9874
6248,RTY0P9YO9XYOM,-0.3022
6249,R1JH24PMY40OGH,0.0
6250,RVHE3UFXVTYTC,0.9448
6251,R262Y7JQPUQWL5,-0.6124
6252,R5J22STR88YFY,0.6343
6253,R12OQ02DNS5Y19,0.6738
6254,RKNIYRW69OMAV,0.8445
6255,RPFDJGBNG41Z4,0.8442
6256,R2VVU4KTS9T8JB,0.6249
6257,R1KH0Q072SNY7G,-0.061
6258,R3719E7DU3X5KC,0.8748
6259,R186TKHASPZGJO,0.5666
6260,RB0TI7HZXI1E0,0.928
6261,R2T2ZJ7IL4O5QN,-0.8992
6262,R37TFEGBTPIJF,0.631
6263,R277601M6GHWTS,0.9598
6264,R1NPLHVXNK8MS3,0.8126
6265,R2ZCVYTE6AJFX4,0.7227
6266,RJJ8VFNSRDPUY,-0.3233
6267,R4ZSBJOD8TM30,0.997
6268,R4NPMN8YDFKP4,0.4841
6269,R1770TXKT40H1B,-0.2718
6270,R3JUG3WA0RU9XJ,0.5719
6271,R244SQ6V0VS380,0.9397
6272,R19CI2MM7195TD,0.8762
6273,R332G0DZJCPPWR,0.7568
6274,R1VU0P6W8S0AGR,0.34
6275,R3P9APPS9IQZ3J,0.8608
6276,R6OIGOMNPN0Q1,0.6352
6277,R2NN0041DUVQL6,0.0772
6278,R3GS19516SCMT3,0.2023
6279,R1FV3SZB3CF9D1,0.6304
6280,RXA8QG5EWNPPI,-0.6499
6281,RZIQSIJD1FKOJ,0.3881
6282,R2TC6963BMYLNN,-0.6132
6283,R1N7P78STMAR88,0.872
6284,R29T01YZFOOFSN,0.8805
6285,R1NRRRLKP5KIAP,0.7227
6286,RGVK9Q8TUUFE9,0.2732
6287,R2DV45DIAN96BM,0.9664
6288,R2E4YC926WJVLT,0.3384
6289,R3TK0EZ9OR9O4G,0.8807
6290,RU2GUZEMHMCDJ,0.7574
6291,R1Z2B5WY32EVJ8,0.871
6292,R3KLUAJU2SY2OO,-0.4845
6293,R39GKQFTNQGOSE,0.1779
6294,R3U0ZANJDZAO7M,0.7391
6295,RU8NTWAPGCNV4,-0.7568
6296,R36QGN9K1ZREQS,0.659
6297,R370PHUXOCRX9R,0.9875
6298,R19RWR98NKRZXB,0.5719
6299,RYSL0C5I9S1MO,0.9015
6300,R1LSX7SMJQHJUG,0.9106
6301,RDJQQDJN6W93S,0.5653
6302,R365T7OUBAUFL6,0.9582
6303,R1VT13JAF4Y48N,0.4295
6304,R1FL5NW7L3X04F,0.9236
6305,R34WK2MJXOVYLR,0.6361
6306,R3LXULKT25RJOZ,0.7717
6307,R3JAG3ODFZPR3L,0.8957
6308,R3IIFEFWHFZ2LE,0.9504
6309,R2L7DEMRSVU4Q3,0.9103
6310,R1HNK01GQPL3SY,0.9633
6311,RUWDALZUB3G3X,0.8807
6312,R2TQ95DH579HQH,-0.1984
6313,R48M3Q0MRCIKL,-0.0772
6314,R10MKNHAL5AK4K,-0.7105
6315,R1V8BMURIUZ3CK,0.3269
6316,R1HLU86LZIOCMB,0.7263
6317,R2VEVR5C4X6J9L,-0.3412
6318,R7AFOR7UO0O6Q,0.4404
6319,R1I0QZKXV2HQN8,0.6597
6320,R1A860MEKPVI1N,-0.4767
6321,R2OTV2SIQEBYEW,0.8973
6322,RX28ZCA3AUYF5,0.5574
6323,R2WH7GX4B08P6J,0.9732
6324,R1T6HA1VLJ8TP5,0.9793
6325,R32T1LPGEB6CAP,0.6486
6326,RPL8MGO8U1IA7,0.9659
6327,R1K721SP7GM4EV,0.7673
6328,R1HLD5ACTXE4ZJ,0.6696
6329,R1SHXG9J2ADIJK,0.8122
6330,R36A2CQIJDL6U1,0.6052
6331,R120OGHLMMRXWV,0.7184
6332,RY0YIPFEJCAK1,0.743
6333,R2LMJSZG3EKADE,0.8777
6334,R2Z9MYSQUKKZA8,0.9419
6335,RN2PBSUXQ8JGL,-0.5574
6336,R3MQQU71O94Z7Y,0.3595
6337,RPBFTIV4XJH8A,0.2023
6338,RKUOUWCPF1KEG,0.7783
6339,RTDB5Y6CVPPIC,0.8264
6340,R3NN338CGE5P0J,0.8316
6341,R25IN25JZIRLJ7,0.9084
6342,R2UM9ZSTXU4PJ,0.926
6343,R1NYB5RGZYQM92,0.8955
6344,R25E1P5GKAXOC8,0.4926
6345,R28DCBW296X2J7,0.7766
6346,R170E0NN60ALCP,0.9119
6347,RBT4GE8VU09C5,0.8074
6348,R3IBZANOW870U8,0.5318
6349,R2CQDG7H6X60E8,0.5994
6350,R270MI9YFKII3D,-0.3506
6351,R3LQPDZTWT8FYT,0.7579
6352,R1KYTUTL3EXHX3,0.9512
6353,R31331XQSSAFZ8,0.8176
6354,R31J0242SLUBZZ,0.81
6355,RU483IX13Y32F,0.4404
6356,R1CTOYBZ6DF4X0,0.8047
6357,RF02QN9YKJQBB,0.9733
6358,R2243UQC0HXV5R,0.2942
6359,R389JIN7G9DAJT,0.4601
6360,R390XDUHD34HO6,-0.4019
6361,R2HEM4H330I590,0.6284
6362,R285TNNHB53DKP,0.9509
6363,R1PRZ0B7IJ5J9N,0.8834
6364,R106KESS07TCCC,0.8687
6365,R2PIVKK3O7HD14,0.9611
6366,RGXDWD5DS3FHK,0.7003
6367,R3USS8ZA29LFZB,0.9041
6368,R2M41TNMN894J,0.9098
6369,RMB2K1144DMS5,0.8479
6370,R175QEE24CVUZQ,0.5719
6371,RHH42S2Z8IG5P,0.4753
6372,R196TEO31YOHK2,0.902
6373,R14L1X2FH3D6HX,0.818
6374,RHNI28KN4IGVD,0.9131
6375,R34EA8O29AULJ4,0.6705
6376,R147YUN6OW9179,-0.8908
6377,R1P5N6HGHGZNWR,0.0772
6378,RFE86ONAU24N3,0.8834
6379,R3HSF77YOBF9W2,0.8939
6380,R11SEFR9UXA94Q,0.8136
6381,R2RQE1UNUNEA6W,0.2934
6382,RE2OOL6MDCOWD,0.8519
6383,R50A5UTALP2OB,0.8016
6384,RY2I3XWJRC30L,-0.2755
6385,RHRV1SLZSDZVG,0.9389
6386,R3JLBL43F1QI5D,0.8834
6387,R2PZX5LWGLXPRH,0.908
6388,R19JZ64HXQ9ZND,0.8797
6389,R3QR4PX6LPPKBW,0.3235
6390,R2RX6USG8X8H37,0.6495
6391,R1A0KWRBDMH726,0.8876
6392,R2XA1NF6G5HW5S,0.5106
6393,R28OPZ6M7LIGE6,0.9527
6394,R2N400EPQLX6NS,0.8271
6395,R3BVR322QPMR90,0.891
6396,R1S6JKCCT1LVLQ,0.8852
6397,R1GRNLAQUAFC8K,0.5467
6398,R1W2IMU777VN2H,-0.2018
6399,R2C3V4AQY8T3Z,-0.5834
6400,RY7FVRNXQ7447,0.9832
6401,R2I15MGHFQKSCM,0.8858
6402,R3OT2COSFZ3LIV,0.831
6403,R165WS88F4TM4K,0.9531
6404,R1IW40QCZ8N0U0,-0.7351
6405,R2EKX4OZPSRC0F,0.6808
6406,R2R6L81ZKPB29L,0.7384
6407,R3RY2FHMK8ZGHX,0.7178
6408,R2HXU8L0NYVL1O,0.7498
6409,R7TVU3CQL8KJ,0.9061
6410,R3D5ERW6LR132W,0.8759
6411,R3JEYQQ9Z0IF6F,0.34
6412,RVZP58G6BEYKR,0.9807
6413,R11UQ2OKXAFYQ5,0.9316
6414,R1L2KOFS3CVPCX,0.4386
6415,RXQWRPJ0UJSV3,0.9022
6416,R1TGOCNF1GPNMR,0.4215
6417,R1HSS3XDMEPGJH,0.4404
6418,R2OI2MKVDZAYZP,0.8863
6419,R111LCUE0TYUA,-0.0222
6420,R22UEVDKLECTVD,0.7777
6421,R16SGMGE7C0629,0.6584
6422,RSNYO2RLVD8XT,0.9413
6423,RIB75E2LGX9H2,0.4963
6424,RWEHYEEP53GCA,0.8176
6425,R13MPX2KJIMTHE,0.9468
6426,R3MUFOFYKC9CGW,0.9062
6427,RX4B446BCMV2A,0.8481
6428,R1DET9RRP5JPF8,0.0
6429,RP1IZFSIVEZI,0.8513
6430,R11IA2IIREFV2C,0.4215
6431,R3693HMIZUIDIJ,0.8221
6432,R29HF9B5THFVN8,-0.3182
6433,R12XTS057S7E3A,0.4016
6434,R2UGYZ7XXHQBCX,0.6468
6435,R19YPWMA86EC92,0.9905
6436,R3O1LA64LQ1RFO,0.5936
6437,R1ULAM8O7IFHAO,0.765
6438,R1IIPRAEC677EW,0.9637
6439,R2V2IYE3LQPUAB,0.0761
6440,RYNR5WAOS9IDM,0.9298
6441,R2EXZ1FL812VTR,0.9556
6442,R2HJ91IT5CRPJ2,0.9908
6443,R1WPJOM07XLW5M,0.8977
6444,R1VLWD7IW9LP5K,0.9323
6445,R3JF8ARUQV23KD,0.9891
6446,R2XNLNQAJWORON,0.8118
6447,R2THJ3NZRW5EMA,0.1265
6448,R1RZ4I5F0FIAUS,0.296
6449,RMA8UU3XIIJ5B,-0.7096
6450,R1VV36N7FUS3S5,0.902
6451,R3JS1Y9F2NBVZZ,0.9749
6452,R2XJYYWEN44Y4L,0.9735
6453,R2J1PQV2XEBHI0,0.99
6454,R3RCRB09C2LZ7U,0.876
6455,R1MQ8UTBK4GA1M,0.7165
6456,R1DSD9VC46ASBD,0.3384
6457,R2O0A2T5OIVYAC,0.8029
6458,RGTNME1TWC6I6,0.8775
6459,R1WZA8K21O23A9,0.8898
6460,R11447T49P0RJL,0.8016
6461,R1S25MDMH5DR3K,0.9057
6462,R39LYUFZ3116TK,0.6765
6463,R20NTAPESXXUCN,0.872
6464,R1R2MKGJEJRNMK,-0.4401
6465,R3BGQOBHKAZYS2,0.3757
6466,R2RJKDXU52MRNE,0.7338
6467,RW52XJ1LZE529,0.3716
6468,RD8MJN104V880,-0.6394
6469,R12W75G4FOWIN4,-0.1007
6470,R3N7JBX4UAIF64,0.8502
6471,R2VDBFM609OI7G,0.7902
6472,R12BK7DDRS4QIA,0.7351
6473,RDO56N6JSKRDW,0.6124
6474,R25H7AFW5WUHG6,0.9369
6475,R3KUH6C5702L2U,0.8955
6476,R3OSFG17Z5YHX7,0.0
6477,R1CVATB7BMPNM8,0.705
6478,R2J6I5XIAMMVJL,-0.6294
6479,R35MLIUDOC838L,-0.8027
6480,R3W0F206JSJ4KH,0.8625
6481,R36FQTM3DM5EAQ,-0.1848
6482,RKYWR6PV28BH3,-0.2336
6483,R3A1LI368YAG27,0.8832
6484,RPMJ37AUKM4BJ,0.6503
6485,R386XAT5PSKEBR,0.9442
6486,RMD4QBYVNCJL4,0.0772
6487,R1TQVBTE5V83Y5,0.9156
6488,R1T3I2J54S4T57,-0.4215
6489,RSY8SHYKL0W80,0.8196
6490,R33X7NLG8F0BLF,0.126
6491,R20YR7RD9JVNM3,0.8585
6492,RZG0EDTW50CDH,0.8119
6493,R2AFTW2OTFM5M0,0.7904
6494,R2EC8V009M33DX,0.9936
6495,RJ964YDMB2WVJ,0.802
6496,R24K5J8QBM8I9G,0.7489
6497,RQ0TWRGG6M5QE,0.9673
6498,R3QVWWRVIG05K0,0.9491
6499,R1AG8O6EWILJPV,-0.0414
6500,R34X3DMW3QNZ3,0.8755
6501,RBOZODJ583P71,0.8361
6502,R2PNQJOUC16H4H,0.2263
6503,R17DTF6CM22HDD,0.9341
6504,R2ZNQ0QP8357O7,0.8402
6505,R92B9MZSC4SXL,0.2126
6506,R2H27XEUP6M723,0.8951
6507,R2QMO8PZE7OSDQ,0.3612
6508,R19OJLV6FPM7ZG,0.7043
6509,R3QKT9P365A16M,-0.296
6510,R2QETV478AMALF,0.7688
6511,R2NXIGWTKHH1LS,0.7951
6512,R2FQHB46EFAR65,0.8994
6513,R69STL2KFC8I0,0.7339
6514,R190VYUDN8L52V,0.8858
6515,R3T2ZAZQTE70EU,0.8479
6516,R327YH2OM3QZKU,0.7717
6517,R22Q50UV5505BL,0.8979
6518,R3V38ERH5OR1LP,0.9816
6519,R3RZYC0KBJRLNN,-0.5574
6520,R317LPOKCXDL40,0.7712
6521,R3HV6RRNAXFLFP,0.9246
6522,RWLIIVHEK4K9E,0.7868
6523,R2PU3X2XMYA4I0,0.9858
6524,R1DPS78SV6K7JQ,0.9322
6525,R3FYIJGZYOAK0D,0.7003
6526,R1F0TTVP0KSGD7,0.9182
6527,R27IL5LPUQHHDA,0.68
6528,R8W1AVBTD73E9,0.7906
6529,R3TFCAN5EPIOQL,0.296
6530,R3LI5WHFOL9ZON,-0.3291
6531,R3UROXDM0XZ9YJ,0.8074
6532,R1BZ1SKF915J0O,-0.6007
6533,R1A1BXGOVRSLC6,-0.1695
6534,RDK5V8RLOFA73,0.9199
6535,R2KUPIL2N6M5VB,0.6815
6536,R2FCF1QOG60Y8W,-0.0765
6537,R2NTZVRVDX1WEL,0.8442
6538,R31OHGQYRX779N,0.7506
6539,R1PSARVF5GZRQV,0.8655
6540,R15I5UHVS1KQHX,0.793
6541,R7IATZHAT02PC,0.7678
6542,R3JO1F81F2J3EY,0.8934
6543,R2EUGO2P3MXVCF,-0.9076
6544,R4OTWZ9IKM63V,0.7841
6545,R34XG9A17J58PW,-0.6683
6546,R38W9XPF1W6TD5,-0.6597
6547,RMX1H2U56P2CI,0.5719
6548,R31RSNMG2AJ1NQ,0.9897
6549,R2H5FCRTN903UV,0.9543
6550,R247E40D0SSTGZ,-0.6704
6551,R2HQ7X6Q4XP18V,0.4833
6552,R2DAA8S0I7YJUH,0.6908
6553,RCJK7VE8V4TYX,0.9151
6554,R14TQ4T07FT1KD,0.902
6555,RAQSKUWMFAW1W,0.9667
6556,R2O3OWJF17F84J,0.8397
6557,R3F4C22CLEBCAZ,0.9052
6558,R166VIXLD1P1JN,0.8829
6559,R36RSSB5FZ3IJF,-0.5574
6560,R2AJNFHQY770UH,0.8753
6561,R1M289DDHQJX9K,-0.3182
6562,R3BXE9GAR6YBWY,0.5249
6563,R23GLR21CE626A,-0.8249
6564,R1OF5HK8INCV9R,0.9291
6565,R1HVFZX769VHOR,0.9383
6566,ROL9X9P5FBSMS,0.8934
6567,R2B0S4ZAQO67TH,0.8996
6568,R3D01TI8S3H4C6,-0.2272
6569,R11C21JWJJO29N,0.9392
6570,R1LEOA5Z0W0Q84,0.743
6571,R3CAS7XKBVWWAT,0.3208
6572,R1R7LX1H1D5AXC,0.4754
6573,RUDJRWYN4ZHT0,0.2996
6574,R17TJYU97LX4OK,-0.5476
6575,R2IOLEYPVDGPGA,0.9134
6576,R654DIIL9W3RC,0.9565
6577,RJY5J12NAR5Z8,-0.0102
6578,R2PHGX5GR5GTWV,0.9349
6579,R2VUILR7P81W8P,0.9695
6580,RPA8SOYFQZUIL,0.8122
6581,R1YCNAPLN7NK58,0.2144
6582,R183ENO98DY8R7,-0.0644
6583,R3KEB9WOEZKCXK,0.0
6584,R1OM7MGYFJL9DD,0.9209
6585,R36REJ2UGC3BYF,0.7958
6586,R2KGO11Y36J7QK,0.8748
6587,R1HOAKZ2N5VDKR,0.8749
6588,R1FLB15T1VFSUW,-0.2479
6589,R3SRTXAFF85DLH,0.8309
6590,R1GPYLA99NY2PP,-0.296
6591,R3230MSD32Z3WK,0.4019
6592,R22BO357TI32ST,0.8736
6593,R2E7NXMW8A5P6O,0.9119
6594,R1APHG4A5W05BG,0.8622
6595,R14Z74SWIC9K34,0.8997
6596,R1JEK5XNKQD9CT,0.7351
6597,R1OD1ND3WB0OOX,0.0
6598,R4S88PL6ESDOU,0.7257
6599,ROV1ACUZDHGQF,0.848
6600,R2YN3S1FR50ZTK,0.9746
6601,R3RDQF5YF7IL1X,0.941
6602,R15T7GA1F73ND1,-0.6801
6603,R3JPRLWL0OAT9W,0.6597
6604,R3B2S41KXLI8GS,0.7013
6605,R1LQHJ8W8TQLU7,0.8218
6606,R1YVIWOYUUAI96,0.7311
6607,R3OG3RPI93US2S,0.9489
6608,R2HOOG9ZKJM5XF,0.5719
6609,RSFCXTS9XZILE,0.9726
6610,R2GEMSXRR9U6IU,0.9059
6611,R2I1K91SDL02KN,0.4939
6612,R2CKXJP5GKGWP0,0.8599
6613,R3PYKLUSC1QBDT,0.6124
6614,RZIMPPMPEXKCS,-0.0772
6615,R27ZUH706J1I3W,0.4588
6616,RRJ9LKOSUFLC9,0.9294
6617,R2RA2WFAC1BJWV,0.9428
6618,R30EPFXI59CEBB,0.6683
6619,R1IRXZ32CS5SXS,0.9686
6620,RO5A94OE5R4JO,0.7401
6621,RM3ELA9X9IPET,0.296
6622,R1VQG09B2HAW9L,0.2023
6623,R3I5DJ60708U6G,0.9116
6624,R1J51L2LET9NOJ,0.2942
6625,R2UE7X9UAFEXP,0.4912
6626,R2BZHNVQQTWVSG,0.0
6627,RPEO0R5UD24QC,0.9118
6628,R220B0326K21ZC,0.5244
6629,R2X59RHMVBWFED,0.9022
6630,R3EGA7ZNJ9UAJB,0.5993
6631,R12NH1SRVH880Z,0.3716
6632,R1YXJDOCLHX244,0.9296
6633,RVR7R7RDPXVKI,0.9726
6634,R382SSW60DGQKG,0.7351
6635,R2U8Y2UHS8FCL5,0.5942
6636,R17A1EQWJ24I8O,-0.4415
6637,REN6K7EEPPC3M,0.3612
6638,R9G8O9Z95A65O,0.6423
6639,R18W90KT55NIAI,-0.4939
6640,RJ0LYNXM2T415,0.9134
6641,R1E6GVBELJ42P9,0.976
6642,RV0WNVB4UK4FE,-0.3632
6643,R2E0X73M8G1FDV,0.7887
6644,R1D4WZF9CTJ8G2,0.1779
6645,R1TV3K1AKRJ7LU,-0.6174
6646,RNYMDYNQVY3S0,0.9072
6647,R3NFNYJO0TFWXG,0.946
6648,R1QIG9H9GS8E7V,0.9575
6649,RA8J2BT1J1AEX,0.807
6650,R4PP4GT33SYQL,0.9114
6651,R3OXGB64U0O6F6,0.0845
6652,R1L0VCLJJG0O4P,0.855
6653,R3OQOR34KZETYW,0.8126
6654,R7S4VFP2B51UI,0.5719
6655,R3KYMX1OFF1785,0.128
6656,RETJ0QKDL44G2,0.872
6657,R2QJLSNXMT17K9,-0.4005
6658,R3HS3RYP32XDGR,-0.4331
6659,RY9CK9U4Q4QY2,0.932
6660,R3V351XTYJRE22,0.986
6661,RS42FJZX84DCX,0.9463
6662,R3CYXKYHP5HLAZ,0.9542
6663,R1ED44IAVMJC3P,0.2481
6664,R14KOQFMQZPVE9,0.4228
6665,R18S4O1A996AI1,-0.7469
6666,R2HVZQ2FG8H3ZX,0.969
6667,R3RN3WLY0URODD,0.9857
6668,R2W5EFLPQFV02U,-0.1815
6669,RXBOMIO1FZN7E,0.8783
6670,R1WBX6ZVO4268N,0.0887
6671,R2B7UCM8CTPEFZ,-0.1053
6672,RNP8SRFV2E78R,-0.8076
6673,RNQLNVFSKNCMP,-0.2523
6674,R6093VMO5LQUD,0.34
6675,R27EOTN5LUU501,0.802
6676,RLKJV5UCNE99U,0.8176
6677,R257BQPHXPICAM,0.8012
6678,R2T7PK69M8ZPUU,-0.6599
6679,RZ0USWSPBUNY5,0.9243
6680,R1UGPUGN2MF26Q,-0.2603
6681,R1ZYOUTLHJAPBD,0.2216
6682,R3KKW4N6SQUL3B,0.7184
6683,RCVT8XEZSG7W2,0.8439
6684,R2P1BHBZRE4GXO,0.8588
6685,R9KHQEN5J094F,0.9684
6686,R1TR3PEJU1FGK1,0.9502
6687,RWGGXKBAI0FVQ,0.9299
6688,R2NLZVXP4IC6RN,0.9686
6689,R4U953Q0P8ZO1,0.5187
6690,R3RDTMH6TRD9XU,0.4429
6691,R2EB9RBXSLWYOO,0.9495
6692,R23Z04X1BGNDQB,-0.6707
6693,RP37X4CFFUZEU,0.1376
6694,R24H9RSBUP9JAO,0.9299
6695,R4RYX1FXEG93P,0.9061
6696,R1Y5I6I8YX8C5B,0.1145
6697,R8F02I6REEB5L,0.8066
6698,R3SFG1QJLZ8VOO,0.7964
6699,RIWAVWKI5BQ1T,0.8481
6700,R2E1BWAGXPMJHG,0.778
6701,R18SCWSBV3RMSV,0.9161
6702,RJVMD0OWCQUWH,0.9107
6703,R2796HODMP2CSE,0.546
6704,R14LU52V9RSSBM,0.9377
6705,RJRY290M9DK1V,0.717
6706,R1IJT3NFBYHIEH,0.855
6707,R1KQSL6RPE3K0X,0.8537
6708,RT75RLNU5NS06,0.4404
6709,R96MWBJKDWJWX,0.0488
6710,R3OA4C8OT2G6RB,0.8807
6711,R85JHGSSQFU9N,0.0
6712,RXFW4DUCD82QY,0.8772
6713,R38WUFL2MPSJ3X,0.97
6714,R3I86GFDHT37VP,-0.5574
6715,RR5SKP4C17FWR,0.7717
6716,R30XC7KM7ZVZRT,0.807
6717,R1UU44IY31DC07,-0.4698
6718,R93PMXJN4KJD0,0.7964
6719,R22BSPNQ65UUE7,-0.0933
6720,R3T3GK6E7FQY7W,0.7474
6721,R3FPDDIR92ZRWW,0.974
6722,R3Q7Y2PDZJO1CL,0.7892
6723,R1RWOGMDNY0GZN,0.902
6724,R1Z3GJJEOCEK8B,0.9579
6725,R28AC0Z1UF06GP,0.9273
6726,RRYN4YEGY5G91,0.9694
6727,RJ4OUMRFA5K9S,0.6619
6728,RMJHX746UM5LP,0.9451
6729,R1VB44UTDS9ODA,0.8431
6730,R3N04M2VWNOGDF,-0.105
6731,R1GVDHF5NEHGCT,-0.0717
6732,ROFUCSO0COMF5,0.9178
6733,R3P1OYS78Z7M5Y,0.6369
6734,R2PL28NLNB2X09,0.6705
6735,R3MSIQ2HJU3BG1,0.926
6736,R2PE86A8YNX5G3,0.9245
6737,R23MWOP2UVDYO4,0.9793
6738,R1K2TAB8WX6LH5,0.4486
6739,R3513ETN2MP4QG,0.6114
6740,R34O9EY2YRXJX3,0.2228
6741,R3G7EFOL7UVYLG,-0.8844
6742,R2EEZNP3KJ70WX,0.8957
6743,R3JRIS7S9J7M4S,0.9584
6744,R23B6NTN8EQ65B,0.8858
6745,R2CP1BRA12RTNG,0.3612
6746,R2UB2TM86P27CR,0.4927
6747,R1IW0F9EEUJ4H7,0.9633
6748,RUXGPONDA2UL6,0.0163
6749,R2TWJAPTG1SL4D,-0.7111
6750,R1SIHWRKFP6LE4,0.4749
6751,RQSCYI6QA97KD,0.9571
6752,R319OCZ2AGNW62,0.6604
6753,R3DZDI35DR8S3G,0.9283
6754,R10RIQAQ5MS3RR,0.944
6755,RGNK6UNPU7UC2,0.7964
6756,RRZIQFISUGJ4L,0.9879
6757,R2BIV6F589CAMG,0.9775
6758,R26OLXOBXOLXQ7,0.9945
6759,R1NSHNNE6E63KP,-0.5208
6760,R2O0D2J9AO4TXM,0.829
6761,R2GKF2MI2UTHGQ,0.4215
6762,R2AA5D9ZWQ96HO,0.775
6763,R2929MWGAWD6YU,0.924
6764,R30EEMY2RY58SR,0.9683
6765,R2RSPQULU65SVL,0.8131
6766,RYCP1QI05XAGJ,0.9186
6767,R3UBXUALZPC79L,0.807
6768,R2D46DFOGPLTM3,0.8862
6769,RUHSMG5NF76RI,0.9374
6770,RAEF9MLYL0J5I,0.9151
6771,R3VBPK44IRRUN2,0.7425
6772,R2GCKCGN7QDG19,0.2382
6773,R6042XOA5Y18R,0.7668
6774,R3CFD321L68RGK,0.7901
6775,R1ELUUZIUX56NN,-0.0644
6776,R1WAKNGJ21GXSM,0.8316
6777,R35ZISG4QKYJ4Z,-0.7752
6778,RPUEAYGEBECVX,0.7906
6779,R31RAG9UZS5YU8,0.9383
6780,R32QZYU5MO2UDM,0.3099
6781,R2MC51824MWN9G,0.6494
6782,RAXTRRAZJVA5E,0.7964
6783,R13S2GA7JE9C1S,0.1786
6784,RAJ4Y6D8G23KT,-0.2342
6785,R3HPT5KYS35WUS,0.9059
6786,REDC2RQU4N5K,0.4404
6787,R1FVGHVYDZ7BJ6,0.9869
6788,R2TIXIMXW6MTHW,-0.725
6789,R3W0IEVT1VHJJ,0.7184
6790,RLKW9OQ2JVU2K,0.9341
6791,R1YQRT58J9G3X3,0.8655
6792,R201EASEHTMI0O,-0.3561
6793,RE22TL1UK04M5,0.9751
6794,R1ND16HPCZYRO1,0.1027
6795,R3U5YC9658U1NP,0.7184
6796,R359V0WGKCYEHJ,0.9268
6797,R633NUGK25XGM,0.6705
6798,R3RW9AT7KFJT3E,0.8481
6799,R1F90X88EPUOBU,0.8716
6800,RN3Y6PTYYGZ22,0.1181
6801,RD9EH7L23MI0L,0.9451
6802,R2LO2C3T02Y3UB,0.6369
6803,RDUIIIKQ1JEMT,0.34
6804,R35OEQ4H6R60MF,0.8612
6805,R1HZ78ZR7YIJ0O,0.6114
6806,R333D3P186N8AS,0.8118
6807,R38AEX5TBBXGKM,0.765
6808,R1M8DJ1KYGXGX,-0.0516
6809,R1H68FRB94AE9L,0.8883
6810,R1PP9L41K5208P,0.8644
6811,R29Y01X87DZZZH,0.8225
6812,R26DYONLTSBO1Z,0.9089
6813,R24G85IYG2IF49,0.9384
6814,R90IKYXKBF8IZ,0.5574
6815,R2IFXW8R27KG2,0.9491
6816,R2S6WJDRT2UFIG,0.9599
6817,R30FG3OCPKZSLO,0.4404
6818,R6R5NWFD0DXWW,0.7351
6819,R1QQ9WAJ4TYFR5,0.5859
6820,R21YHYQADLXDY3,0.9043
